Id,Distance,StationFromUid,StationToUid,Time
93704,5115,2585278,2585378,1047
93705,4629,2585278,2585379,882
93706,9165,2585278,2585381,2078
93707,8165,2585278,2585385,1720
93708,7007,2585278,2585387,1488
93709,8488,2585278,2585389,1874
93710,7992,2585278,2585391,1708
93711,7422,2585278,2585394,1649
93712,5862,2585278,2585396,1237
93713,7092,2585278,2585398,1559
93714,5586,2585278,2585377,1306
93715,6582,2585278,2585400,1458
93716,6005,2585278,2585402,1262
93717,5385,2585278,2585405,1224
93718,4515,2585278,2585370,1195
93719,4219,2585278,2585369,922
93720,4304,2585278,2585368,968
93721,7892,2585278,2585346,1731
93722,4251,2585278,2585335,913
93723,3983,2585278,2585337,906
93724,3817,2585278,2585338,899
93725,3795,2585278,2585340,861
93726,5680,2585278,2585401,1203
93727,4925,2585278,2585373,1147
93728,6837,2585259,2585342,1390
93729,8217,2585259,2585378,1594
93730,7731,2585259,2585379,1429
93731,10427,2585259,2585381,2369
93732,9426,2585259,2585385,2011
93733,8268,2585259,2585387,1779
93734,9750,2585259,2585389,2164
93735,11172,2585259,2585391,2273
93736,10601,2585259,2585394,2214
93737,9041,2585259,2585396,1802
93738,10271,2585259,2585398,2124
93739,8463,2585259,2585377,1702
93740,9762,2585259,2585400,2023
93741,9184,2585259,2585402,1827
93742,8564,2585259,2585405,1789
93743,7694,2585259,2585370,1760
93744,7399,2585259,2585369,1487
93745,7484,2585259,2585368,1533
93746,9153,2585259,2585346,2021
93747,7431,2585259,2585335,1478
93748,7163,2585259,2585337,1471
93749,6997,2585259,2585338,1464
93750,6974,2585259,2585340,1427
93751,8860,2585259,2585401,1768
93752,8104,2585259,2585373,1712
93753,4511,2585278,2585371,1042
93754,2271,2585714,2585722,564
93755,7939,2585288,2585996,1573
93756,7691,2585259,2585371,1607
93757,2194,2585714,2585772,479
93758,2773,2585714,2585774,616
93759,2809,2585714,2585776,630
93760,3471,2585714,2585779,872
93761,3991,2585714,2585781,862
93762,2733,2585714,2585782,572
93763,2927,2585714,2585785,651
93764,3281,2585714,2585787,703
93765,3880,2585714,2585788,869
93766,4244,2585714,2585789,1081
93767,1923,2585714,2585771,498
93768,4797,2585714,2585790,1133
93769,3873,2585714,2585794,826
93770,4044,2585714,2585799,995
93771,2462,2585714,2585764,541
93772,1666,2585714,2585762,348
93773,615,2585714,2585750,325
93774,5556,2585259,2585291,1092
93775,7385,2585278,2585313,1534
93776,10368,2585288,2586032,2082
93777,3098,2585714,2585728,716
93778,474,2585714,2585716,101
93779,511,2585714,2585717,89
93780,2281,2585714,2585720,504
93781,2164,2585714,2585721,610
93782,6746,2585714,2585791,1546
93783,2502,2585714,2585770,589
93784,4873,2585259,2585289,862
93785,2705,2585259,2585273,592
93786,3603,2585259,2585263,733
93787,890,2585259,2585265,153
93788,1838,2585259,2585267,383
93789,9751,2585259,2585269,1886
93790,13090,2585288,2586034,2645
93791,2217,2585259,2585271,449
93792,10646,2585288,2586037,2116
93793,11998,2585288,2586039,2350
93794,12785,2585288,2586042,2557
93795,9026,2585288,2586009,1920
93796,8096,2585288,2586005,1741
93797,7229,2585288,2586003,1469
93798,6415,2585288,2585985,1266
93799,6197,2585288,2585974,1219
93800,6717,2585288,2586031,1288
93801,5844,2585288,2585975,1133
93802,6013,2585288,2585981,1241
93803,5881,2585288,2585982,1187
93804,6365,2585288,2585983,1268
93805,3964,2585288,2585984,858
93806,6750,2585288,2585987,1324
93807,7756,2585288,2586001,1547
93808,6359,2585288,2585990,1297
93809,6793,2585288,2585992,1397
93810,7252,2585288,2585994,1457
93811,7516,2585288,2585995,1559
93812,11624,2585288,2585978,2383
93813,9954,2585288,2586030,1978
93814,6886,2585278,2585315,1500
93815,9935,2585259,2585272,1951
93816,2892,2585259,2585275,581
93817,5562,2585259,2585296,1073
93818,4427,2585259,2585288,973
93819,4088,2585259,2585280,761
93820,3602,2585259,2585281,831
93821,3382,2585259,2585283,735
93822,3908,2585259,2585284,839
93823,4392,2585259,2585285,871
93824,4074,2585259,2585286,855
93825,6052,2585259,2585328,1306
93826,7371,2585259,2585333,1405
93827,8849,2585259,2585406,1883
93828,7670,2585259,2585334,1462
93829,3154,2585259,2585278,571
93830,6628,2585259,2585327,1317
93831,8263,2585278,2585317,1919
93832,6329,2585278,2585319,1409
93833,3776,2585278,2585321,857
93834,3667,2585278,2585323,846
93835,3160,2585278,2585326,697
93836,3526,2585278,2585327,770
93837,2382,2585278,2585296,508
93838,2377,2585278,2585291,527
93839,2944,2585278,2585311,627
93840,3426,2585278,2585289,736
93841,970,2585278,2585280,214
93842,5015,2585278,2585281,1118
93843,4133,2585278,2585283,925
93844,1556,2585278,2585284,335
93845,1213,2585278,2585285,306
93846,2812,2585278,2585286,564
93847,6699,2585278,2585328,1402
93848,4191,2585278,2585333,840
93849,5670,2585278,2585406,1318
93850,4491,2585278,2585334,896
93851,2298,2585278,2585288,536
93852,3440,2585278,2585308,705
93853,9458,2585782,2585860,2054
93854,4044,2585782,2586272,841
93855,4025,2585782,2675985,831
93856,8592,2585782,2676298,1739
93857,10769,2585782,2685255,2150
93858,15804,2585782,2685262,3071
93859,9541,2585782,2685263,1928
93860,2070,2585782,2685269,442
93861,11182,2585782,3110680,2223
93862,7855,2585782,3318732,1589
93863,6835,2585782,3318614,1393
93864,9894,2585782,2685274,1979
93865,7894,2585782,3318682,1592
93866,6695,2585782,3318697,1412
93867,5086,2585782,3318701,1066
93868,6484,2585782,3318711,1376
93869,6207,2585782,3318717,1297
93870,10772,2585782,2585972,2183
93871,9557,2585782,2585968,1891
93872,9577,2585782,2585807,2027
93873,9000,2585782,2585901,1820
93874,6229,2585782,2585853,1403
93875,9997,2585782,2585856,1994
93876,7623,2585782,3318688,1554
93877,6777,2585782,3318744,1419
93878,6339,2585259,2585326,1262
93879,11052,2585259,2585742,2116
93880,10976,2585259,2585747,2104
93881,12926,2585259,2585748,2464
93882,8705,2585259,2585413,1818
93883,9408,2585259,2585412,1981
93884,8216,2585259,2585410,1704
93885,8099,2585259,2585330,1556
93886,4986,2585259,2585297,990
93887,7573,2585259,2585299,1605
